Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Pass,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium
11,66,74,3,0,0.0,0.0,1.0,0.0,0.0,1.0
21,94,73,0,1,0.0,0.0,1.0,1.0,0.0,0.0
13,71,86,2,0,0.0,0.0,1.0,1.0,0.0,0.0
26,79,63,0,0,0.0,0.0,1.0,0.0,1.0,0.0
14,65,94,5,0,0.0,0.0,1.0,0.0,0.0,1.0
5,87,86,2,0,1.0,0.0,0.0,0.0,1.0,0.0
27,63,80,1,0,0.0,0.0,1.0,0.0,1.0,0.0
27,74,71,1,0,0.0,0.0,1.0,1.0,0.0,0.0
17,98,88,2,1,1.0,0.0,0.0,0.0,0.0,1.0
18,75,66,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,69,97,3,0,0.0,0.0,1.0,1.0,0.0,0.0
13,69,73,1,0,1.0,0.0,0.0,1.0,0.0,0.0
22,89,80,1,1,1.0,0.0,0.0,1.0,0.0,0.0
26,62,59,1,0,0.0,0.0,1.0,0.0,0.0,1.0
33,95,77,2,1,0.0,1.0,0.0,0.0,1.0,0.0
27,91,70,1,1,0.0,1.0,0.0,1.0,0.0,0.0
27,73,73,5,1,1.0,0.0,0.0,1.0,0.0,0.0
12,65,71,1,0,0.0,0.0,1.0,1.0,0.0,0.0
8,75,92,5,0,0.0,0.0,1.0,0.0,0.0,1.0
14,91,62,2,0,0.0,0.0,1.0,0.0,0.0,1.0
23,72,84,2,0,1.0,0.0,0.0,0.0,1.0,0.0
24,63,85,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,92,82,0,0,0.0,1.0,0.0,1.0,0.0,0.0
22,71,79,1,0,1.0,0.0,0.0,0.0,0.0,1.0
17,77,59,2,0,0.0,1.0,0.0,0.0,0.0,1.0
24,98,93,2,0,0.0,1.0,0.0,0.0,1.0,0.0
17,88,67,0,0,0.0,1.0,0.0,0.0,1.0,0.0
25,61,65,3,0,0.0,0.0,1.0,1.0,0.0,0.0
12,77,64,2,0,0.0,1.0,0.0,0.0,0.0,1.0
23,93,81,2,1,0.0,0.0,1.0,1.0,0.0,0.0
11,69,100,1,0,1.0,0.0,0.0,0.0,0.0,1.0
22,70,74,2,0,0.0,0.0,1.0,1.0,0.0,0.0
17,63,94,0,0,0.0,0.0,1.0,0.0,0.0,1.0
27,93,84,1,1,1.0,0.0,0.0,0.0,1.0,0.0
15,93,80,0,0,0.0,0.0,1.0,0.0,1.0,0.0
18,75,100,2,0,0.0,0.0,1.0,0.0,1.0,0.0
11,73,68,3,0,1.0,0.0,0.0,0.0,1.0,0.0
17,65,96,2,0,0.0,0.0,1.0,0.0,0.0,1.0
12,70,85,1,0,1.0,0.0,0.0,0.0,0.0,1.0
24,75,85,1,0,0.0,0.0,1.0,0.0,1.0,0.0
18,69,89,2,0,0.0,1.0,0.0,0.0,1.0,0.0
9,70,82,2,0,1.0,0.0,0.0,0.0,0.0,1.0
26,94,92,1,1,0.0,1.0,0.0,1.0,0.0,0.0
18,64,51,2,0,0.0,0.0,1.0,0.0,0.0,1.0
21,98,63,0,1,0.0,0.0,1.0,1.0,0.0,0.0
21,81,61,3,0,0.0,1.0,0.0,0.0,0.0,1.0
12,89,55,1,0,0.0,0.0,1.0,0.0,1.0,0.0
18,80,92,0,0,0.0,0.0,1.0,0.0,1.0,0.0
17,81,77,3,0,0.0,1.0,0.0,0.0,0.0,1.0
17,97,88,0,1,0.0,0.0,1.0,1.0,0.0,0.0
16,97,96,4,0,0.0,0.0,1.0,0.0,0.0,1.0
15,68,73,0,0,1.0,0.0,0.0,0.0,1.0,0.0
16,74,86,1,0,0.0,1.0,0.0,0.0,0.0,1.0
14,93,83,4,0,0.0,0.0,1.0,0.0,1.0,0.0
16,73,62,0,0,1.0,0.0,0.0,0.0,0.0,1.0
13,61,84,1,0,0.0,1.0,0.0,0.0,0.0,1.0
19,73,52,1,0,1.0,0.0,0.0,0.0,0.0,1.0
17,62,78,0,0,0.0,0.0,1.0,0.0,0.0,1.0
15,75,74,3,0,1.0,0.0,0.0,0.0,0.0,1.0
13,99,83,1,0,1.0,0.0,0.0,0.0,1.0,0.0
30,81,67,1,0,0.0,0.0,1.0,0.0,1.0,0.0
14,93,75,0,0,0.0,0.0,1.0,0.0,1.0,0.0
21,80,92,1,0,0.0,0.0,1.0,0.0,0.0,1.0
19,61,62,2,0,0.0,0.0,1.0,0.0,1.0,0.0
21,68,85,3,0,0.0,0.0,1.0,0.0,0.0,1.0
21,94,65,5,1,0.0,0.0,1.0,0.0,0.0,1.0
23,99,95,5,1,0.0,0.0,1.0,0.0,0.0,1.0
14,70,51,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,76,87,1,0,1.0,0.0,0.0,1.0,0.0,0.0
23,94,94,2,1,0.0,0.0,1.0,1.0,0.0,0.0
24,86,69,1,1,0.0,0.0,1.0,1.0,0.0,0.0
20,93,78,1,1,1.0,0.0,0.0,0.0,0.0,1.0
17,78,76,4,0,0.0,1.0,0.0,0.0,0.0,1.0
25,76,89,3,1,0.0,0.0,1.0,1.0,0.0,0.0
19,77,53,1,0,1.0,0.0,0.0,0.0,1.0,0.0
17,98,92,0,0,0.0,1.0,0.0,0.0,0.0,1.0
20,67,82,3,0,1.0,0.0,0.0,0.0,1.0,0.0
17,95,77,2,0,0.0,1.0,0.0,1.0,0.0,0.0
16,87,96,1,0,0.0,1.0,0.0,0.0,0.0,1.0
23,72,58,2,0,1.0,0.0,0.0,0.0,0.0,1.0
21,85,50,1,0,0.0,0.0,1.0,0.0,0.0,1.0
7,93,52,1,0,1.0,0.0,0.0,1.0,0.0,0.0
22,63,55,2,0,1.0,0.0,0.0,0.0,1.0,0.0
11,99,88,4,1,0.0,0.0,1.0,1.0,0.0,0.0
25,65,94,1,0,0.0,0.0,1.0,0.0,1.0,0.0
19,63,58,2,0,0.0,1.0,0.0,1.0,0.0,0.0
24,98,53,3,0,0.0,0.0,1.0,0.0,1.0,0.0
10,92,60,3,0,0.0,0.0,1.0,0.0,0.0,1.0
15,94,60,2,0,0.0,0.0,1.0,0.0,1.0,0.0
19,81,62,1,0,0.0,1.0,0.0,1.0,0.0,0.0
28,70,97,5,1,1.0,0.0,0.0,1.0,0.0,0.0
19,64,62,0,0,0.0,1.0,0.0,0.0,0.0,1.0
21,97,53,0,0,0.0,0.0,1.0,1.0,0.0,0.0
22,65,85,2,0,0.0,1.0,0.0,1.0,0.0,0.0
25,87,52,1,0,0.0,0.0,1.0,0.0,1.0,0.0
24,68,74,1,0,0.0,0.0,1.0,0.0,0.0,1.0
25,73,71,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,89,74,1,0,0.0,0.0,1.0,0.0,0.0,1.0
7,82,56,0,0,1.0,0.0,0.0,1.0,0.0,0.0
29,94,79,6,1,1.0,0.0,0.0,0.0,0.0,1.0
21,100,92,3,1,0.0,0.0,1.0,0.0,0.0,1.0
21,80,90,0,0,0.0,0.0,1.0,0.0,0.0,1.0
14,69,55,3,0,1.0,0.0,0.0,0.0,0.0,1.0
7,62,74,3,0,1.0,0.0,0.0,0.0,0.0,1.0
18,95,81,0,0,0.0,0.0,1.0,0.0,0.0,1.0
19,82,82,2,0,1.0,0.0,0.0,0.0,0.0,1.0
21,91,78,2,1,0.0,0.0,1.0,0.0,0.0,1.0
32,65,57,1,0,1.0,0.0,0.0,0.0,0.0,1.0
27,61,86,3,1,1.0,0.0,0.0,1.0,0.0,0.0
17,97,63,2,1,1.0,0.0,0.0,0.0,0.0,1.0
28,96,63,1,1,0.0,1.0,0.0,1.0,0.0,0.0
17,68,57,2,0,1.0,0.0,0.0,0.0,0.0,1.0
17,98,62,1,0,0.0,0.0,1.0,0.0,1.0,0.0
22,97,68,7,1,1.0,0.0,0.0,0.0,0.0,1.0
33,78,86,1,0,0.0,1.0,0.0,0.0,1.0,0.0
23,94,100,2,1,0.0,0.0,1.0,1.0,0.0,0.0
16,90,58,1,1,1.0,0.0,0.0,1.0,0.0,0.0
15,93,52,3,0,0.0,0.0,1.0,0.0,0.0,1.0
17,81,78,1,0,0.0,1.0,0.0,0.0,0.0,1.0
12,97,57,0,0,0.0,0.0,1.0,1.0,0.0,0.0
24,82,91,2,1,1.0,0.0,0.0,0.0,0.0,1.0
22,81,87,0,0,1.0,0.0,0.0,0.0,0.0,1.0
14,91,70,2,0,0.0,0.0,1.0,1.0,0.0,0.0
22,65,82,2,0,1.0,0.0,0.0,0.0,1.0,0.0
21,77,90,4,0,0.0,1.0,0.0,0.0,0.0,1.0
20,89,91,2,1,0.0,0.0,1.0,1.0,0.0,0.0
23,72,87,3,0,0.0,0.0,1.0,1.0,0.0,0.0
12,98,68,3,0,0.0,0.0,1.0,1.0,0.0,0.0
22,80,72,2,0,0.0,0.0,1.0,1.0,0.0,0.0
26,68,90,4,1,0.0,0.0,1.0,1.0,0.0,0.0
28,77,89,3,0,0.0,1.0,0.0,1.0,0.0,0.0
17,81,95,2,0,1.0,0.0,0.0,0.0,0.0,1.0
28,82,71,1,1,0.0,0.0,1.0,1.0,0.0,0.0
12,62,63,0,0,1.0,0.0,0.0,1.0,0.0,0.0
27,78,89,0,0,0.0,0.0,1.0,1.0,0.0,0.0
20,95,87,0,1,1.0,0.0,0.0,0.0,0.0,1.0
20,89,52,2,0,1.0,0.0,0.0,1.0,0.0,0.0
24,84,99,1,1,0.0,1.0,0.0,0.0,0.0,1.0
18,71,92,1,0,1.0,0.0,0.0,0.0,1.0,0.0
16,73,94,1,0,0.0,1.0,0.0,0.0,1.0,0.0
24,61,83,0,0,0.0,0.0,1.0,0.0,0.0,1.0
21,70,78,3,0,0.0,0.0,1.0,1.0,0.0,0.0
18,71,61,2,0,0.0,1.0,0.0,0.0,1.0,0.0
18,64,69,3,0,1.0,0.0,0.0,1.0,0.0,0.0
16,82,75,0,0,0.0,1.0,0.0,1.0,0.0,0.0
25,75,57,4,1,0.0,1.0,0.0,1.0,0.0,0.0
19,99,67,3,1,0.0,1.0,0.0,1.0,0.0,0.0
23,81,85,0,0,0.0,0.0,1.0,0.0,0.0,1.0
25,88,53,2,1,0.0,1.0,0.0,1.0,0.0,0.0
19,89,90,0,1,1.0,0.0,0.0,0.0,0.0,1.0
31,84,50,2,0,0.0,0.0,1.0,0.0,0.0,1.0
14,80,98,2,0,1.0,0.0,0.0,0.0,1.0,0.0
26,68,70,1,0,1.0,0.0,0.0,0.0,1.0,0.0
7,88,71,0,0,1.0,0.0,0.0,1.0,0.0,0.0
8,89,81,4,0,0.0,0.0,1.0,1.0,0.0,0.0
16,61,81,0,0,0.0,0.0,1.0,0.0,1.0,0.0
18,74,69,0,0,1.0,0.0,0.0,0.0,0.0,1.0
27,98,58,1,1,1.0,0.0,0.0,1.0,0.0,0.0
18,95,96,4,1,0.0,0.0,1.0,0.0,0.0,1.0
15,96,82,2,1,1.0,0.0,0.0,1.0,0.0,0.0
19,81,96,1,0,0.0,0.0,1.0,0.0,1.0,0.0
17,79,82,0,0,0.0,1.0,0.0,1.0,0.0,0.0
18,63,66,2,0,0.0,0.0,1.0,0.0,0.0,1.0
20,91,82,0,1,1.0,0.0,0.0,0.0,1.0,0.0
28,61,76,1,0,1.0,0.0,0.0,0.0,0.0,1.0
26,92,72,1,0,0.0,0.0,1.0,0.0,1.0,0.0
21,88,69,4,1,1.0,0.0,0.0,0.0,1.0,0.0
20,98,78,4,0,0.0,1.0,0.0,0.0,1.0,0.0
26,72,76,1,0,0.0,0.0,1.0,0.0,0.0,1.0
12,72,88,2,0,0.0,0.0,1.0,0.0,0.0,1.0
17,81,87,0,0,0.0,0.0,1.0,0.0,0.0,1.0
19,71,99,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,88,64,0,0,0.0,0.0,1.0,0.0,0.0,1.0
15,92,84,0,0,0.0,0.0,1.0,1.0,0.0,0.0
18,85,96,0,0,0.0,0.0,1.0,0.0,0.0,1.0
17,85,93,2,0,1.0,0.0,0.0,0.0,1.0,0.0
22,67,58,1,0,0.0,0.0,1.0,0.0,0.0,1.0
15,71,60,0,0,1.0,0.0,0.0,1.0,0.0,0.0
24,66,64,0,0,0.0,0.0,1.0,0.0,0.0,1.0
26,62,86,2,0,0.0,1.0,0.0,1.0,0.0,0.0
21,94,95,0,1,0.0,0.0,1.0,1.0,0.0,0.0
12,97,83,0,0,0.0,0.0,1.0,0.0,1.0,0.0
15,90,55,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,80,61,1,0,0.0,0.0,1.0,0.0,0.0,1.0
36,89,62,2,1,1.0,0.0,0.0,0.0,1.0,0.0
29,84,68,1,0,0.0,0.0,1.0,0.0,1.0,0.0
22,97,75,1,1,0.0,1.0,0.0,0.0,0.0,1.0
20,82,52,0,0,0.0,1.0,0.0,0.0,1.0,0.0
26,61,51,0,0,0.0,1.0,0.0,0.0,0.0,1.0
18,88,68,0,0,1.0,0.0,0.0,0.0,0.0,1.0
28,69,54,1,0,1.0,0.0,0.0,1.0,0.0,0.0
18,85,99,0,0,1.0,0.0,0.0,0.0,1.0,0.0
18,64,57,1,0,0.0,1.0,0.0,0.0,0.0,1.0
13,69,72,2,0,0.0,0.0,1.0,0.0,0.0,1.0
20,66,79,2,0,0.0,1.0,0.0,0.0,1.0,0.0
7,88,64,2,0,0.0,0.0,1.0,1.0,0.0,0.0
27,91,75,2,1,0.0,0.0,1.0,0.0,0.0,1.0
3,78,54,2,0,0.0,0.0,1.0,0.0,0.0,1.0
15,68,67,3,0,0.0,0.0,1.0,0.0,0.0,1.0
11,65,62,2,0,0.0,0.0,1.0,0.0,1.0,0.0
18,94,56,1,0,1.0,0.0,0.0,0.0,0.0,1.0
23,95,86,0,1,1.0,0.0,0.0,0.0,0.0,1.0
22,79,59,0,0,1.0,0.0,0.0,0.0,1.0,0.0
24,93,77,0,0,0.0,0.0,1.0,0.0,1.0,0.0
32,69,64,0,1,1.0,0.0,0.0,1.0,0.0,0.0
15,88,71,1,0,0.0,1.0,0.0,0.0,1.0,0.0
28,73,63,0,0,0.0,1.0,0.0,0.0,0.0,1.0
20,77,68,0,0,0.0,0.0,1.0,0.0,1.0,0.0
22,93,59,3,1,0.0,0.0,1.0,1.0,0.0,0.0
22,75,62,0,0,0.0,1.0,0.0,0.0,1.0,0.0
22,91,76,2,1,1.0,0.0,0.0,0.0,0.0,1.0
22,81,80,1,0,0.0,0.0,1.0,0.0,1.0,0.0
21,67,61,0,0,0.0,0.0,1.0,0.0,1.0,0.0
21,76,64,1,0,0.0,1.0,0.0,1.0,0.0,0.0
20,65,50,0,0,0.0,0.0,1.0,1.0,0.0,0.0
19,72,85,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,73,91,1,0,1.0,0.0,0.0,0.0,1.0,0.0
13,99,81,0,1,0.0,0.0,1.0,1.0,0.0,0.0
20,89,84,5,1,0.0,0.0,1.0,1.0,0.0,0.0
16,94,56,2,0,0.0,1.0,0.0,0.0,1.0,0.0
12,93,50,4,1,1.0,0.0,0.0,1.0,0.0,0.0
18,77,85,2,0,1.0,0.0,0.0,0.0,0.0,1.0
9,90,65,3,0,1.0,0.0,0.0,0.0,0.0,1.0
24,100,86,2,1,1.0,0.0,0.0,1.0,0.0,0.0
15,81,89,0,0,0.0,0.0,1.0,0.0,0.0,1.0
22,86,72,3,0,0.0,1.0,0.0,0.0,0.0,1.0
19,60,51,0,0,0.0,0.0,1.0,1.0,0.0,0.0
30,84,51,1,0,1.0,0.0,0.0,0.0,0.0,1.0
19,60,94,1,0,0.0,0.0,1.0,0.0,1.0,0.0
14,81,78,2,0,0.0,1.0,0.0,0.0,0.0,1.0
25,63,89,1,0,0.0,0.0,1.0,0.0,1.0,0.0
24,86,54,0,0,1.0,0.0,0.0,0.0,1.0,0.0
27,68,97,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,80,74,2,0,1.0,0.0,0.0,0.0,1.0,0.0
11,68,80,2,0,0.0,0.0,1.0,0.0,0.0,1.0
27,86,59,1,0,0.0,1.0,0.0,0.0,0.0,1.0
39,92,73,1,1,0.0,0.0,1.0,0.0,0.0,1.0
25,73,82,1,0,1.0,0.0,0.0,0.0,0.0,1.0
11,70,95,0,0,1.0,0.0,0.0,1.0,0.0,0.0
22,99,87,1,1,0.0,0.0,1.0,0.0,1.0,0.0
23,66,73,2,0,0.0,0.0,1.0,0.0,1.0,0.0
20,64,86,1,0,1.0,0.0,0.0,0.0,0.0,1.0
26,93,80,4,1,1.0,0.0,0.0,0.0,0.0,1.0
22,89,54,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,73,77,1,0,0.0,0.0,1.0,0.0,1.0,0.0
22,87,58,0,0,0.0,0.0,1.0,1.0,0.0,0.0
21,90,75,4,1,1.0,0.0,0.0,0.0,0.0,1.0
25,70,51,3,0,0.0,0.0,1.0,0.0,0.0,1.0
24,61,88,1,0,0.0,0.0,1.0,0.0,0.0,1.0
31,92,54,1,1,0.0,0.0,1.0,0.0,0.0,1.0
6,71,85,1,0,0.0,0.0,1.0,1.0,0.0,0.0
43,86,97,2,1,1.0,0.0,0.0,0.0,0.0,1.0
33,64,55,1,0,1.0,0.0,0.0,0.0,0.0,1.0
7,73,75,3,0,1.0,0.0,0.0,0.0,0.0,1.0
25,66,71,0,0,0.0,0.0,1.0,1.0,0.0,0.0
26,84,64,2,0,0.0,0.0,1.0,0.0,0.0,1.0
17,94,78,1,1,1.0,0.0,0.0,0.0,0.0,1.0
18,71,85,1,0,0.0,0.0,1.0,0.0,1.0,0.0
21,88,91,0,1,1.0,0.0,0.0,0.0,0.0,1.0
19,67,82,1,0,0.0,0.0,1.0,0.0,0.0,1.0
23,86,96,3,1,0.0,0.0,1.0,1.0,0.0,0.0
24,75,95,0,0,0.0,0.0,1.0,0.0,1.0,0.0
17,79,67,1,0,0.0,0.0,1.0,0.0,0.0,1.0
32,62,86,0,0,1.0,0.0,0.0,0.0,0.0,1.0
15,90,97,1,0,1.0,0.0,0.0,0.0,0.0,1.0
17,85,66,1,0,1.0,0.0,0.0,0.0,0.0,1.0
14,84,99,3,1,1.0,0.0,0.0,1.0,0.0,0.0
15,63,74,4,0,1.0,0.0,0.0,0.0,1.0,0.0
23,62,70,3,0,0.0,0.0,1.0,0.0,1.0,0.0
16,97,87,1,1,0.0,0.0,1.0,0.0,0.0,1.0
28,86,96,2,1,0.0,0.0,1.0,0.0,0.0,1.0
29,68,74,3,0,0.0,1.0,0.0,1.0,0.0,0.0
27,81,93,0,1,0.0,0.0,1.0,1.0,0.0,0.0
24,77,65,1,1,0.0,1.0,0.0,1.0,0.0,0.0
20,95,58,1,0,0.0,0.0,1.0,0.0,0.0,1.0
17,90,88,1,0,0.0,1.0,0.0,1.0,0.0,0.0
23,68,70,4,0,0.0,0.0,1.0,1.0,0.0,0.0
30,74,99,1,0,0.0,0.0,1.0,0.0,1.0,0.0
31,64,93,1,0,0.0,0.0,1.0,1.0,0.0,0.0
27,99,63,0,1,0.0,0.0,1.0,1.0,0.0,0.0
28,91,90,2,1,0.0,1.0,0.0,0.0,0.0,1.0
12,81,86,2,0,1.0,0.0,0.0,0.0,0.0,1.0
19,85,86,0,0,0.0,0.0,1.0,0.0,0.0,1.0
20,70,92,2,0,0.0,0.0,1.0,1.0,0.0,0.0
22,95,88,0,1,0.0,0.0,1.0,1.0,0.0,0.0
17,68,65,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,71,77,4,0,1.0,0.0,0.0,0.0,1.0,0.0
4,69,99,0,0,0.0,0.0,1.0,1.0,0.0,0.0
15,65,87,0,0,0.0,1.0,0.0,1.0,0.0,0.0
15,91,75,4,0,0.0,1.0,0.0,1.0,0.0,0.0
20,62,91,1,0,1.0,0.0,0.0,0.0,0.0,1.0
28,73,73,2,1,0.0,1.0,0.0,0.0,0.0,1.0
15,66,75,0,0,0.0,1.0,0.0,1.0,0.0,0.0
23,80,97,0,1,1.0,0.0,0.0,1.0,0.0,0.0
20,74,79,1,0,0.0,1.0,0.0,0.0,0.0,1.0
19,74,68,2,0,0.0,0.0,1.0,1.0,0.0,0.0
14,65,82,1,0,0.0,1.0,0.0,1.0,0.0,0.0
22,73,58,4,0,0.0,0.0,1.0,0.0,1.0,0.0
19,92,89,0,0,0.0,0.0,1.0,0.0,0.0,1.0
23,84,59,1,0,0.0,0.0,1.0,0.0,0.0,1.0
14,74,72,2,0,1.0,0.0,0.0,0.0,0.0,1.0
15,80,91,3,0,0.0,0.0,1.0,0.0,0.0,1.0
22,81,90,0,0,0.0,1.0,0.0,0.0,1.0,0.0
23,84,73,0,0,0.0,1.0,0.0,1.0,0.0,0.0
15,62,70,1,0,0.0,0.0,1.0,1.0,0.0,0.0
17,92,68,0,0,0.0,0.0,1.0,0.0,0.0,1.0
24,69,69,0,0,0.0,0.0,1.0,0.0,1.0,0.0
16,74,76,5,0,0.0,1.0,0.0,1.0,0.0,0.0
27,77,86,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,70,60,1,0,1.0,0.0,0.0,0.0,1.0,0.0
10,80,93,4,0,1.0,0.0,0.0,0.0,0.0,1.0
21,93,64,2,0,0.0,0.0,1.0,0.0,1.0,0.0
18,87,57,3,0,0.0,1.0,0.0,0.0,1.0,0.0
22,99,67,1,1,0.0,0.0,1.0,0.0,0.0,1.0
20,98,72,1,1,0.0,0.0,1.0,0.0,0.0,1.0
30,72,73,0,0,0.0,0.0,1.0,0.0,1.0,0.0
19,79,63,4,0,0.0,0.0,1.0,1.0,0.0,0.0
20,76,86,2,0,0.0,0.0,1.0,1.0,0.0,0.0
22,80,71,2,0,0.0,0.0,1.0,0.0,0.0,1.0
22,79,91,0,0,0.0,0.0,1.0,0.0,0.0,1.0
24,63,99,2,0,0.0,0.0,1.0,0.0,0.0,1.0
31,85,53,2,1,1.0,0.0,0.0,0.0,0.0,1.0
10,96,92,1,0,1.0,0.0,0.0,1.0,0.0,0.0
18,77,57,1,0,1.0,0.0,0.0,0.0,0.0,1.0
21,72,96,4,0,0.0,0.0,1.0,0.0,1.0,0.0
14,99,80,3,1,0.0,0.0,1.0,0.0,0.0,1.0
20,71,60,0,0,1.0,0.0,0.0,0.0,0.0,1.0
21,62,92,1,0,0.0,0.0,1.0,0.0,0.0,1.0
28,84,76,0,1,1.0,0.0,0.0,1.0,0.0,0.0
21,73,90,0,0,1.0,0.0,0.0,1.0,0.0,0.0
24,87,78,0,0,0.0,1.0,0.0,0.0,0.0,1.0
30,71,98,2,0,0.0,1.0,0.0,1.0,0.0,0.0
22,96,72,1,1,0.0,0.0,1.0,0.0,0.0,1.0
13,75,54,1,0,0.0,0.0,1.0,1.0,0.0,0.0
23,89,82,2,1,0.0,0.0,1.0,0.0,1.0,0.0
22,72,71,1,0,0.0,1.0,0.0,0.0,0.0,1.0
18,98,64,0,1,1.0,0.0,0.0,0.0,1.0,0.0
25,62,84,2,0,0.0,0.0,1.0,0.0,0.0,1.0
28,64,89,0,0,0.0,1.0,0.0,0.0,0.0,1.0
8,80,52,2,0,1.0,0.0,0.0,0.0,1.0,0.0
17,65,79,0,0,0.0,0.0,1.0,1.0,0.0,0.0
16,93,77,2,0,0.0,1.0,0.0,1.0,0.0,0.0
17,77,67,0,0,0.0,1.0,0.0,0.0,0.0,1.0
22,98,97,1,1,0.0,0.0,1.0,0.0,0.0,1.0
27,96,93,2,1,0.0,0.0,1.0,0.0,0.0,1.0
15,73,76,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,99,53,1,1,1.0,0.0,0.0,1.0,0.0,0.0
23,64,94,2,0,0.0,0.0,1.0,0.0,0.0,1.0
9,76,79,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,61,64,0,0,0.0,0.0,1.0,0.0,0.0,1.0
33,64,52,3,0,0.0,0.0,1.0,0.0,0.0,1.0
17,96,93,3,0,0.0,0.0,1.0,0.0,0.0,1.0
22,70,72,2,0,0.0,0.0,1.0,1.0,0.0,0.0
30,92,52,3,1,0.0,1.0,0.0,0.0,0.0,1.0
14,86,77,3,0,0.0,1.0,0.0,0.0,1.0,0.0
21,90,99,2,1,0.0,0.0,1.0,0.0,0.0,1.0
23,68,81,1,0,0.0,1.0,0.0,0.0,0.0,1.0
23,77,94,0,1,0.0,1.0,0.0,1.0,0.0,0.0
17,77,54,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,96,93,0,1,0.0,0.0,1.0,0.0,0.0,1.0
15,94,94,1,0,0.0,1.0,0.0,0.0,0.0,1.0
14,76,64,3,0,0.0,1.0,0.0,0.0,0.0,1.0
24,71,52,2,0,0.0,0.0,1.0,1.0,0.0,0.0
24,81,77,0,0,0.0,0.0,1.0,0.0,0.0,1.0
22,77,84,3,0,0.0,1.0,0.0,0.0,0.0,1.0
20,72,79,1,0,0.0,0.0,1.0,0.0,1.0,0.0
23,83,57,2,0,0.0,0.0,1.0,0.0,1.0,0.0
19,81,73,1,0,1.0,0.0,0.0,1.0,0.0,0.0
21,86,59,2,0,0.0,0.0,1.0,0.0,1.0,0.0
18,90,52,5,0,1.0,0.0,0.0,0.0,0.0,1.0
22,100,64,2,1,0.0,0.0,1.0,0.0,0.0,1.0
19,89,88,1,0,0.0,0.0,1.0,0.0,0.0,1.0
26,73,68,4,0,0.0,0.0,1.0,0.0,0.0,1.0
15,86,79,1,0,0.0,0.0,1.0,0.0,0.0,1.0
13,69,96,0,0,0.0,0.0,1.0,0.0,1.0,0.0
19,76,72,2,0,1.0,0.0,0.0,1.0,0.0,0.0
15,99,75,2,0,0.0,1.0,0.0,0.0,0.0,1.0
11,83,67,1,0,1.0,0.0,0.0,0.0,1.0,0.0
18,78,85,1,0,0.0,0.0,1.0,1.0,0.0,0.0
18,74,67,0,0,0.0,1.0,0.0,0.0,0.0,1.0
17,86,61,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,89,55,0,0,0.0,0.0,1.0,0.0,0.0,1.0
11,63,85,0,0,1.0,0.0,0.0,1.0,0.0,0.0
4,80,51,4,0,0.0,1.0,0.0,0.0,0.0,1.0
28,91,73,2,0,0.0,1.0,0.0,0.0,0.0,1.0
20,77,87,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,78,91,2,0,0.0,0.0,1.0,0.0,0.0,1.0
15,80,80,1,0,1.0,0.0,0.0,0.0,0.0,1.0
21,67,52,3,0,0.0,0.0,1.0,1.0,0.0,0.0
9,76,71,1,0,0.0,0.0,1.0,0.0,0.0,1.0
22,76,83,0,0,1.0,0.0,0.0,0.0,1.0,0.0
33,92,67,6,1,1.0,0.0,0.0,1.0,0.0,0.0
29,80,90,2,1,0.0,0.0,1.0,0.0,1.0,0.0
23,97,55,0,0,0.0,1.0,0.0,1.0,0.0,0.0
11,97,69,3,0,0.0,1.0,0.0,0.0,1.0,0.0
21,96,86,1,1,1.0,0.0,0.0,0.0,1.0,0.0
21,98,66,3,1,1.0,0.0,0.0,0.0,0.0,1.0
18,77,95,0,0,0.0,0.0,1.0,0.0,0.0,1.0
15,62,96,0,0,0.0,1.0,0.0,1.0,0.0,0.0
16,97,60,0,0,1.0,0.0,0.0,0.0,1.0,0.0
16,90,51,1,0,0.0,1.0,0.0,1.0,0.0,0.0
26,88,62,1,1,0.0,1.0,0.0,1.0,0.0,0.0
22,84,95,2,0,0.0,1.0,0.0,1.0,0.0,0.0
24,70,71,1,0,0.0,0.0,1.0,0.0,0.0,1.0
21,70,94,0,0,0.0,1.0,0.0,1.0,0.0,0.0
29,83,99,0,1,1.0,0.0,0.0,1.0,0.0,0.0
29,74,64,2,0,0.0,0.0,1.0,0.0,1.0,0.0
18,91,62,3,1,1.0,0.0,0.0,1.0,0.0,0.0
